storey_range,floor_area_sqm,no.of bto,resale application,remaining_lease_months,Distance to nearest MRT,Distance to CBD,isMatureEstate,over_under_classification
26,93.0,7314,26436.0,1137,942.0725264,15362.38465,0,1
8,92.0,7314,26436.0,1138,1017.923355,15399.4389,0,0
14,92.0,7314,26436.0,1138,1017.923355,15399.4389,0,1
23,92.0,7314,26436.0,1138,1017.923355,15399.4389,0,1
5,99.0,7314,26436.0,940,202.5282353,14578.35454,0,0
26,90.0,7314,26436.0,1005,869.2281587,15238.76125,0,0
5,92.0,7314,26436.0,1138,1017.923355,15399.4389,0,1
8,121.0,7314,26436.0,919,1357.913427,14124.82815,0,0
2,122.0,7314,26436.0,818,1310.126227,14438.98237,0,0
20,121.0,7314,26436.0,941,551.1158628,14721.77735,0,0
2,110.0,7314,26436.0,988,199.1649797,14419.99833,0,0
8,113.0,7314,26436.0,1139,1406.761448,14852.14414,0,0
5,113.0,7314,26436.0,1139,1406.761448,14852.14414,0,0
5,113.0,7314,26436.0,1139,1406.761448,14852.14414,0,0
14,113.0,7314,26436.0,1139,1343.066681,14908.19823,0,0
17,113.0,7314,26436.0,1139,1406.761448,14852.14414,0,0
14,112.0,7314,26436.0,1138,964.7357428,15396.95586,0,0
5,112.0,7314,26436.0,1137,964.7357428,15396.95586,0,1
29,112.0,7314,26436.0,1137,964.7357428,15396.95586,0,0
23,112.0,7314,26436.0,1137,942.0725264,15362.38465,0,0
29,112.0,7314,26436.0,1137,964.7357428,15396.95586,0,1
2,112.0,7314,26436.0,1137,964.7357428,15396.95586,0,1
8,110.0,7314,26436.0,971,801.4120039,15025.76903,0,1
2,146.0,7314,26436.0,814,1486.933562,13321.54552,0,0
2,146.0,7314,26436.0,807,1372.561799,13600.02658,0,0
11,142.0,7314,26436.0,918,1365.909379,14187.55534,0,0
11,146.0,7314,26436.0,816,872.4314902,14143.29633,0,1
11,144.0,7314,26436.0,804,948.6523735,13450.94188,0,0
2,155.0,7314,26436.0,809,749.085053,13742.20029,0,1
11,130.0,7314,26436.0,975,1624.253823,14247.20199,0,0
8,128.0,7314,26436.0,980,1600.708279,14518.89282,0,0
5,128.0,7314,26436.0,984,1561.037529,14468.39227,0,0
2,130.0,7314,26436.0,970,968.7670201,14980.20623,0,1
8,76.0,7314,26436.0,639,127.1286669,6087.505649,1,1
11,91.0,7314,26436.0,639,127.1286669,6087.505649,1,1
11,104.0,7314,26436.0,819,408.6381433,10494.66761,1,0
8,123.0,7314,26436.0,639,97.74938764,6040.441555,1,1
8,75.0,7314,26436.0,765,221.3337094,2580.667385,1,0
2,67.0,7314,26436.0,761,249.6165205,1801.554998,1,0
8,67.0,7314,26436.0,642,177.2660591,670.8569851,1,0
11,60.0,7314,26436.0,693,129.3822581,597.7000863,1,0
5,72.0,7314,26436.0,773,71.00633002,2412.177256,1,0
20,95.0,7314,26436.0,1080,300.4479716,774.3902335,1,0
2,101.0,7314,26436.0,754,285.4047243,2639.761227,1,0
14,67.0,7314,26436.0,1111,1206.122611,16196.36698,0,0
2,73.0,7314,26436.0,825,1056.919372,15114.60639,0,0
5,73.0,7314,26436.0,825,964.3994155,15053.61973,0,0
2,104.0,7314,26436.0,833,838.1367225,16092.37383,0,0
14,103.0,7314,26436.0,833,838.1367225,16092.37383,0,0
5,103.0,7314,26436.0,832,838.1367225,16092.37383,0,1
5,104.0,7314,26436.0,858,526.6366577,16036.64408,0,0
11,104.0,7314,26436.0,870,789.4428784,16335.86258,0,0
11,106.0,7314,26436.0,869,709.8941603,16116.22365,0,0
2,104.0,7314,26436.0,859,583.4999918,16394.47946,0,0
2,108.0,7314,26436.0,869,360.0272032,16269.92208,0,0
5,106.0,7314,26436.0,869,595.4726036,16577.65062,0,1
8,105.0,7314,26436.0,951,1236.912334,16613.58226,0,0
14,91.0,7314,26436.0,914,885.874178,16533.33415,0,0
2,90.0,7314,26436.0,915,884.231628,16574.99862,0,0
17,103.0,7314,26436.0,952,1215.198652,16644.29292,0,0
17,92.0,7314,26436.0,1110,1206.122611,16196.36698,0,0
14,101.0,7314,26436.0,939,1357.424229,16176.65843,0,0
8,101.0,7314,26436.0,939,1357.424229,16176.65843,0,0
23,90.0,7314,26436.0,989,604.3758608,17027.33396,0,0
8,103.0,7314,26436.0,947,569.0552092,17439.57978,0,0
8,85.0,7314,26436.0,981,673.9741377,17426.0204,0,0
2,86.0,7314,26436.0,981,673.9741377,17426.0204,0,0
2,105.0,7314,26436.0,946,637.0028288,17645.61116,0,0
2,103.0,7314,26436.0,945,427.2215333,17285.32783,0,0
8,104.0,7314,26436.0,820,676.7179616,15632.82271,0,0
5,114.0,7314,26436.0,827,547.0180943,15761.49251,0,0
8,111.0,7314,26436.0,833,586.7810808,15785.63525,0,0
5,90.0,7314,26436.0,975,673.8109023,17314.88629,0,0
11,106.0,7314,26436.0,896,624.9817296,16804.97256,0,0
11,92.0,7314,26436.0,1128,408.7482465,16928.1464,0,0
11,109.0,7314,26436.0,893,582.1521397,16590.26814,0,0
2,102.0,7314,26436.0,762,1012.273909,15369.85145,0,0
5,104.0,7314,26436.0,819,822.5224069,14868.98113,0,0
11,104.0,7314,26436.0,821,1008.478667,15309.01803,0,0
5,106.0,7314,26436.0,818,1082.961471,15099.65284,0,0
8,104.0,7314,26436.0,818,911.7664454,14940.2644,0,0
5,106.0,7314,26436.0,816,998.7411773,15311.74736,0,1
11,99.0,7314,26436.0,688,735.4995941,15029.44828,0,0
8,126.0,7314,26436.0,870,647.5822279,15783.88281,0,0
11,126.0,7314,26436.0,869,647.5822279,15783.88281,0,0
8,119.0,7314,26436.0,917,922.5955358,16527.76721,0,0
8,117.0,7314,26436.0,941,1284.759122,16093.97231,0,0
17,110.0,7314,26436.0,992,706.8524232,17057.81233,0,0
5,123.0,7314,26436.0,947,590.8252417,17617.88994,0,0
2,110.0,7314,26436.0,991,706.8524232,17057.81233,0,0
5,110.0,7314,26436.0,978,730.5021633,17689.56028,0,0
14,124.0,7314,26436.0,948,510.5796692,17400.74836,0,0
14,110.0,7314,26436.0,989,757.3092871,17119.81008,0,0
5,122.0,7314,26436.0,819,707.6694871,15612.91904,0,1
11,122.0,7314,26436.0,818,681.727286,15631.0681,0,0
5,111.0,7314,26436.0,987,823.742328,17232.67991,0,0
11,133.0,7314,26436.0,868,244.3332309,16091.20279,0,0
5,121.0,7314,26436.0,907,533.8371309,16562.41279,0,1
11,134.0,7314,26436.0,903,345.4215639,17347.79775,0,1
8,124.0,7314,26436.0,897,631.0034299,16868.04388,0,0
11,127.0,7314,26436.0,886,586.8290629,16892.94259,0,0
14,135.0,7314,26436.0,886,449.8856758,16757.11587,0,0
2,129.0,7314,26436.0,896,529.7772565,16796.15723,0,0
8,133.0,7314,26436.0,906,478.7803578,17507.08892,0,1
2,121.0,7314,26436.0,917,190.86312,17207.63876,0,1
2,133.0,7314,26436.0,905,463.7324409,17475.55852,0,0
8,131.0,7314,26436.0,905,542.2794362,17570.62906,0,1
11,122.0,7314,26436.0,923,486.3812948,14791.85703,0,0
11,119.0,7314,26436.0,696,654.5452553,14950.74474,0,0
14,119.0,7314,26436.0,696,654.6488175,14874.10456,0,0
11,134.0,7314,26436.0,698,756.6064542,14938.60384,0,0
17,146.0,7314,26436.0,824,752.514047,15556.54988,0,1
2,146.0,7314,26436.0,836,776.7919551,16064.88957,0,0
11,141.0,7314,26436.0,942,959.882668,15859.87602,0,0
8,146.0,7314,26436.0,835,776.7919551,16064.88957,0,1
8,142.0,7314,26436.0,950,1229.677984,16481.38548,0,1
8,143.0,7314,26436.0,946,641.707578,17615.36097,0,0
14,141.0,7314,26436.0,950,559.3051126,17395.56427,0,1
8,146.0,7314,26436.0,895,502.8190265,16774.92431,0,0
8,152.0,7314,26436.0,900,316.921862,17291.12599,0,1
5,67.0,7314,26436.0,691,245.0735547,9821.661309,1,1
11,67.0,7314,26436.0,684,486.1462314,9584.419994,1,1
5,67.0,7314,26436.0,696,402.8641886,10411.2615,1,1
5,68.0,7314,26436.0,728,690.8558322,10007.96421,1,1
2,67.0,7314,26436.0,691,150.3587765,9915.331744,1,1
5,68.0,7314,26436.0,714,976.0555348,10049.24969,1,0
8,67.0,7314,26436.0,774,1256.510343,9987.919022,1,0
8,67.0,7314,26436.0,691,592.7607254,10399.18758,1,0
5,100.0,7314,26436.0,1112,711.2704708,9452.048099,1,0
5,92.0,7314,26436.0,692,659.1044871,9502.890324,1,1
8,86.0,7314,26436.0,983,343.6746406,9819.411745,1,0
23,96.0,7314,26436.0,1098,88.90494907,10134.14325,1,1
20,91.0,7314,26436.0,983,370.1745939,9788.19956,1,1
35,82.0,7314,26436.0,1128,481.5422055,10210.70111,1,0
32,82.0,7314,26436.0,1128,553.3537407,10249.42274,1,0
32,81.0,7314,26436.0,1127,481.5422055,10210.70111,1,0
26,81.0,7314,26436.0,1127,443.598799,10211.16117,1,1
11,81.0,7314,26436.0,1127,481.5422055,10210.70111,1,0
11,80.0,7314,26436.0,1127,553.3537407,10249.42274,1,1
2,92.0,7314,26436.0,706,667.7316363,9870.747127,1,1
5,104.0,7314,26436.0,765,1315.524217,9873.835726,1,1
14,108.0,7314,26436.0,765,1315.524217,9873.835726,1,1
2,104.0,7314,26436.0,751,1234.812674,9295.50387,1,0
5,91.0,7314,26436.0,714,1092.257841,10037.19938,1,0
5,92.0,7314,26436.0,684,638.2547498,10342.57161,1,0
8,83.0,7314,26436.0,684,638.2547498,10342.57161,1,0
20,125.0,7314,26436.0,690,780.7048463,9253.648036,1,1
26,121.0,7314,26436.0,1112,859.1372658,9227.383709,1,0
11,116.0,7314,26436.0,1098,70.97610156,10081.48751,1,1
8,121.0,7314,26436.0,794,591.9641869,10012.10961,1,0
8,121.0,7314,26436.0,706,674.1640618,9732.267978,1,0
20,118.0,7314,26436.0,720,1288.681824,9846.406387,1,1
11,147.0,7314,26436.0,773,596.3314517,10484.99069,1,1
11,68.0,7314,26436.0,724,405.2561883,5428.070413,1,1
8,60.3,7314,26436.0,552,463.6071118,6552.742032,1,1
11,60.3,7314,26436.0,552,463.6071118,6552.742032,1,0
8,60.3,7314,26436.0,552,463.6071118,6552.742032,1,0
2,56.0,7314,26436.0,552,242.9205791,6136.315756,1,0
5,52.0,7314,26436.0,600,320.5103016,6100.911247,1,1
5,56.0,7314,26436.0,576,299.2439608,5996.664882,1,0
8,56.0,7314,26436.0,576,339.7281057,5912.005884,1,1
2,63.1,7314,26436.0,600,397.7752277,6308.776604,1,0
8,58.0,7314,26436.0,622,385.7112905,6256.431449,1,0
8,56.0,7314,26436.0,576,330.8485135,5979.968825,1,0
2,56.0,7314,26436.0,552,299.5865791,6127.410847,1,1
5,52.0,7314,26436.0,600,259.3695118,6045.508231,1,0
8,59.0,7314,26436.0,676,452.9979403,7188.806338,1,0
8,60.0,7314,26436.0,1030,285.2458867,6884.505342,1,1
2,66.0,7314,26436.0,732,538.8275588,7328.396036,1,0
2,75.0,7314,26436.0,755,486.2808577,5448.84044,1,0
8,76.0,7314,26436.0,666,836.9174192,5983.435619,1,1
14,59.0,7314,26436.0,742,894.8136343,5991.677377,1,1
8,62.0,7314,26436.0,576,216.5241936,4839.194288,1,1
8,65.0,7314,26436.0,720,350.35327,4921.45756,1,1
2,64.0,7314,26436.0,952,227.6229142,7502.155222,1,1
2,64.0,7314,26436.0,952,335.4050783,7683.944201,1,0
14,92.0,7314,26436.0,771,392.4979122,6313.609887,1,0
2,101.0,7314,26436.0,929,369.5153327,4546.761571,1,0
2,102.0,7314,26436.0,766,141.8872899,4970.753542,1,1
8,111.0,7314,26436.0,753,152.8551301,4885.249943,1,1
8,91.0,7314,26436.0,677,259.8454497,7247.565438,1,0
11,91.0,7314,26436.0,690,228.4105197,7097.777231,1,0
11,90.0,7314,26436.0,1032,215.5677866,6872.429445,1,1
11,85.0,7314,26436.0,1012,397.1328571,4652.966713,1,0
5,108.0,7314,26436.0,826,698.7009144,4591.547692,1,0
2,89.0,7314,26436.0,780,496.6790242,7344.981911,1,0
2,84.0,7314,26436.0,785,408.4750015,7218.900115,1,0
11,84.0,7314,26436.0,773,584.2859955,7662.653744,1,0
11,84.0,7314,26436.0,773,614.2510918,7661.074978,1,0
11,121.0,7314,26436.0,754,432.1328777,5504.008993,1,0
2,123.0,7314,26436.0,676,564.0751544,7235.645961,1,0
11,120.0,7314,26436.0,736,340.3785514,5358.401847,1,1
8,122.0,7314,26436.0,782,552.0145066,7277.262198,1,0
5,122.0,7314,26436.0,778,702.2764384,7627.664526,1,0
2,144.0,7314,26436.0,795,337.6383387,5260.950907,1,0
14,149.0,7314,26436.0,777,294.4815155,6736.981755,1,0
5,68.0,7314,26436.0,1128,1695.541312,10948.57922,0,0
2,67.0,7314,26436.0,728,877.4626951,8613.87994,0,0
8,67.0,7314,26436.0,689,639.9662593,10079.82158,0,0
11,59.0,7314,26436.0,654,794.8673531,9991.119545,0,0
11,59.0,7314,26436.0,655,906.1728974,9903.739758,0,0
8,67.0,7314,26436.0,688,639.9662593,10079.82158,0,0
8,59.0,7314,26436.0,654,794.8673531,9991.119545,0,0
8,82.0,7314,26436.0,741,641.5010761,10306.32458,0,1
11,74.0,7314,26436.0,797,497.0451711,11011.15941,0,0
5,67.0,7314,26436.0,750,802.9131921,10288.76141,0,0
2,71.0,7314,26436.0,770,621.8811701,10832.14182,0,0
11,60.0,7314,26436.0,774,1122.527903,10154.08766,0,1
11,60.0,7314,26436.0,792,1216.86449,10251.36199,0,1
2,64.0,7314,26436.0,785,1251.901859,10095.25814,0,0
5,69.0,7314,26436.0,776,1210.623566,10142.22903,0,0
2,74.0,7314,26436.0,801,949.7980017,10518.8226,0,1
8,64.0,7314,26436.0,786,1162.56412,10054.21237,0,1
8,74.0,7314,26436.0,802,973.3221851,10475.98131,0,1
8,74.0,7314,26436.0,772,856.3493238,9189.863217,0,0
2,64.0,7314,26436.0,791,979.2481289,10852.49503,0,1
11,67.0,7314,26436.0,1126,1033.308003,11556.33375,0,0
8,68.0,7314,26436.0,1143,1391.176106,11808.36244,0,0
11,68.0,7314,26436.0,1143,1391.176106,11808.36244,0,0
8,68.0,7314,26436.0,1142,1391.176106,11808.36244,0,0
20,67.0,7314,26436.0,1142,1391.176106,11808.36244,0,1
14,90.0,7314,26436.0,990,1378.821439,11075.66623,0,0
8,90.0,7314,26436.0,988,1406.310288,11141.88322,0,0
5,90.0,7314,26436.0,990,1378.821439,11075.66623,0,0
8,93.0,7314,26436.0,1130,1779.713436,10975.43476,0,1
8,93.0,7314,26436.0,1128,1804.241339,10925.80693,0,0
2,103.0,7314,26436.0,923,1087.365202,8609.244775,0,1
11,102.0,7314,26436.0,923,1188.439888,8411.236296,0,0
5,104.0,7314,26436.0,766,425.1569106,9213.645751,0,1
5,105.0,7314,26436.0,862,726.2467692,11408.51276,0,0
2,110.0,7314,26436.0,824,568.0760684,11234.97488,0,0
8,103.0,7314,26436.0,788,391.4580866,10624.397,0,0
2,91.0,7314,26436.0,779,721.3043913,9957.236946,0,0
11,93.0,7314,26436.0,777,679.7614266,9987.88231,0,0
5,95.0,7314,26436.0,775,626.3779162,10051.75814,0,0
8,93.0,7314,26436.0,765,841.9461997,9506.420551,0,1
8,84.0,7314,26436.0,786,587.5113724,10366.74722,0,1
11,104.0,7314,26436.0,861,472.3728034,10731.60221,0,0
5,84.0,7314,26436.0,802,430.5547781,10935.11911,0,0
2,99.0,7314,26436.0,768,655.2187605,11021.26156,0,0
14,84.0,7314,26436.0,800,1355.482319,10090.80887,0,1
2,110.0,7314,26436.0,819,619.6097296,11282.06941,0,0
11,84.0,7314,26436.0,794,554.4015788,10600.34067,0,1
5,100.0,7314,26436.0,927,1094.713918,10726.52031,0,0
8,98.0,7314,26436.0,915,189.9271985,10480.08888,0,1
5,104.0,7314,26436.0,767,761.0711804,9064.047882,0,0
5,106.0,7314,26436.0,861,586.7836642,11282.84365,0,0
5,104.0,7314,26436.0,799,933.5341863,10907.44492,0,0
5,100.0,7314,26436.0,930,1392.30284,10617.55814,0,0
8,92.0,7314,26436.0,924,1119.214717,11088.68388,0,1
11,101.0,7314,26436.0,947,1477.040709,10954.88505,0,0
11,103.0,7314,26436.0,767,912.7736228,8308.591419,0,1
5,92.0,7314,26436.0,1133,1034.988156,11767.82573,0,0
11,92.0,7314,26436.0,1126,1033.308003,11556.33375,0,1
14,92.0,7314,26436.0,1142,1377.884334,11871.78369,0,1
11,92.0,7314,26436.0,1143,1377.884334,11871.78369,0,0
2,92.0,7314,26436.0,1143,1314.996167,12015.24072,0,1
8,134.0,7314,26436.0,753,621.9780733,10397.03516,0,1
11,121.0,7314,26436.0,806,399.406655,10896.27668,0,0
2,121.0,7314,26436.0,802,546.278774,11089.54809,0,1
5,116.0,7314,26436.0,944,1712.63498,10776.72015,0,1
8,121.0,7314,26436.0,944,1776.070142,10687.79389,0,0
14,115.0,7314,26436.0,916,240.1378643,10427.65571,0,0
8,116.0,7314,26436.0,916,221.7710714,10461.43387,0,1
5,121.0,7314,26436.0,767,787.6767521,8191.169772,0,1
2,136.0,7314,26436.0,767,761.0711804,9064.047882,0,0
11,117.0,7314,26436.0,916,666.5466055,11244.64143,0,1
5,121.0,7314,26436.0,798,918.555893,10816.08605,0,1
5,120.0,7314,26436.0,928,1080.694263,10833.25841,0,1
8,116.0,7314,26436.0,941,1520.906181,10704.81397,0,1
14,121.0,7314,26436.0,922,1123.053247,11048.19984,0,0
2,121.0,7314,26436.0,924,1176.228016,10939.43093,0,1
8,116.0,7314,26436.0,946,1582.421886,10826.12721,0,0
14,120.0,7314,26436.0,924,1505.242201,10488.98731,0,1
5,132.0,7314,26436.0,771,1090.277329,8265.158023,0,0
2,112.0,7314,26436.0,1132,1034.988156,11767.82573,0,0
17,112.0,7314,26436.0,1126,952.1514374,11439.29859,0,1
8,112.0,7314,26436.0,1132,983.7921826,11798.40659,0,1
11,115.0,7314,26436.0,1142,1377.884334,11871.78369,0,0
11,115.0,7314,26436.0,1142,1377.884334,11871.78369,0,0
11,150.0,7314,26436.0,770,827.1934513,11191.85457,0,0
8,142.0,7314,26436.0,788,1154.815758,9987.100132,0,1
2,147.0,7314,26436.0,811,1044.25982,10474.83115,0,0
2,147.0,7314,26436.0,780,1033.684031,10125.96028,0,0
5,146.0,7314,26436.0,846,467.7413724,11509.66549,0,1
5,142.0,7314,26436.0,763,577.0009101,9041.525482,0,0
5,148.0,7314,26436.0,861,450.5818328,8761.292172,0,0
2,146.0,7314,26436.0,861,450.5818328,8761.292172,0,0
2,148.0,7314,26436.0,861,457.1335555,11481.50291,0,0
5,155.0,7314,26436.0,768,793.4431596,8447.644293,0,0
11,157.0,7314,26436.0,764,1040.806296,8346.181818,0,1
11,67.0,7314,26436.0,785,803.7082991,13930.49223,0,0
2,67.0,7314,26436.0,773,459.2964518,14268.93805,0,0
11,71.0,7314,26436.0,747,1043.020582,13700.80822,0,1
5,68.0,7314,26436.0,739,944.6408996,13702.59741,0,0
5,67.0,7314,26436.0,755,327.8445984,14571.44184,0,1
35,72.0,7314,26436.0,1113,1117.652338,13175.99044,0,0
5,67.0,7314,26436.0,549,1397.433405,12617.21447,0,0
2,104.0,7314,26436.0,749,928.0568723,15312.0182,0,0
8,91.0,7314,26436.0,764,431.5873207,14181.9008,0,1
8,93.0,7314,26436.0,732,802.3127567,13599.85673,0,1
5,95.0,7314,26436.0,743,585.7648367,13442.10161,0,1
5,95.0,7314,26436.0,732,802.3127567,13599.85673,0,0
2,99.0,7314,26436.0,746,816.289428,13897.69611,0,1
2,103.0,7314,26436.0,760,419.1143654,14804.84497,0,0
11,98.0,7314,26436.0,744,447.6088002,14540.83595,0,1
8,105.0,7314,26436.0,750,601.8990048,14773.18553,0,0
11,108.0,7314,26436.0,758,593.5089457,14707.79527,0,0
2,83.0,7314,26436.0,795,1445.216313,13175.50839,0,0
35,87.0,7314,26436.0,1112,1182.967228,13011.40484,0,1
8,99.0,7314,26436.0,726,1286.997157,12832.24011,0,0
5,92.0,7314,26436.0,1112,1182.967228,13011.40484,0,0
32,92.0,7314,26436.0,1112,1103.794101,13105.75845,0,0
20,100.0,7314,26436.0,933,923.0931217,13117.1544,0,1
5,101.0,7314,26436.0,936,848.9018723,13418.34185,0,1
23,120.0,7314,26436.0,728,531.2587772,14112.19403,0,0
11,120.0,7314,26436.0,761,372.5788922,14264.11127,0,1
17,120.0,7314,26436.0,819,370.2485735,13295.9829,0,1
8,118.0,7314,26436.0,771,539.2906172,14089.37904,0,1
2,121.0,7314,26436.0,776,755.5966283,15270.89159,0,1
5,132.0,7314,26436.0,750,601.8990048,14773.18553,0,1
14,117.0,7314,26436.0,705,1634.806832,12026.73094,0,1
2,120.0,7314,26436.0,933,923.0931217,13117.1544,0,1
5,149.0,7314,26436.0,775,828.1007759,15097.48731,0,0
5,146.0,7314,26436.0,787,1475.017415,13127.84018,0,1
2,146.0,7314,26436.0,786,1475.017415,13127.84018,0,0
8,144.0,7314,26436.0,934,710.7018968,13029.21505,0,1
17,144.0,7314,26436.0,935,669.9620588,13084.1921,0,1
17,68.0,7314,26436.0,1131,804.7852693,16600.92007,0,1
17,68.0,7314,26436.0,1131,827.1948097,16604.64504,0,1
2,59.0,7314,26436.0,690,971.6866754,17148.91388,0,0
11,59.0,7314,26436.0,690,1052.342094,17122.46266,0,0
2,65.0,7314,26436.0,645,1033.539225,16913.65169,0,0
20,65.0,7314,26436.0,671,808.400439,16689.89537,0,1
8,65.0,7314,26436.0,664,860.747994,16734.35387,0,0
8,65.0,7314,26436.0,664,860.747994,16734.35387,0,0
5,65.0,7314,26436.0,664,860.747994,16734.35387,0,0
5,67.0,7314,26436.0,612,1075.668494,15083.94157,0,0
2,74.0,7314,26436.0,763,884.6069736,15786.03721,0,0
2,74.0,7314,26436.0,766,1068.924156,16810.21952,0,0
11,67.0,7314,26436.0,743,615.2868147,16494.74022,0,1
8,73.0,7314,26436.0,816,961.4145703,18964.69324,0,1
5,73.0,7314,26436.0,816,985.2993938,18986.41026,0,0
17,67.0,7314,26436.0,1124,1766.23322,14943.47617,0,1
2,92.0,7314,26436.0,1128,1180.32878,17216.00998,0,0
5,93.0,7314,26436.0,1121,1116.389196,17374.14993,0,1
2,93.0,7314,26436.0,1120,1116.389196,17374.14993,0,1
14,115.0,7314,26436.0,894,878.6915215,17232.07214,0,1
8,93.0,7314,26436.0,1131,757.4730656,16480.70362,0,1
5,115.0,7314,26436.0,893,784.6183832,17393.05574,0,0
14,93.0,7314,26436.0,1120,1116.389196,17374.14993,0,1
11,106.0,7314,26436.0,926,410.1145061,17238.60863,0,1
11,104.0,7314,26436.0,926,463.1171126,17168.79187,0,1
2,102.0,7314,26436.0,926,463.1171126,17168.79187,0,1
8,93.0,7314,26436.0,993,1292.871838,17745.90214,0,1
2,90.0,7314,26436.0,972,1646.897888,18131.59206,0,0
14,90.0,7314,26436.0,972,1628.588441,18148.89538,0,0
11,91.0,7314,26436.0,773,594.7289476,15609.143,0,0
5,103.0,7314,26436.0,765,556.527969,15759.49495,0,1
5,104.0,7314,26436.0,762,1148.513993,15966.90483,0,0
2,103.0,7314,26436.0,771,1091.535745,16855.13646,0,0
2,109.0,7314,26436.0,773,864.1778419,16324.77236,0,0
5,103.0,7314,26436.0,764,941.7873457,16467.33288,0,1
11,84.0,7314,26436.0,773,968.7334354,15564.57395,0,1
11,103.0,7314,26436.0,759,418.9322108,16195.45093,0,1
2,106.0,7314,26436.0,759,370.1418835,16141.15967,0,0
14,85.0,7314,26436.0,981,231.6476361,17903.42679,0,1
14,100.0,7314,26436.0,931,208.5581888,18099.2009,0,0
11,91.0,7314,26436.0,963,98.52541981,17934.85081,0,0
2,95.0,7314,26436.0,964,267.5341508,17804.48935,0,1
8,94.0,7314,26436.0,960,444.5279398,17743.78659,0,1
8,86.0,7314,26436.0,954,502.8929814,17601.55919,0,1
2,91.0,7314,26436.0,956,277.2583305,17383.65723,0,0
2,85.0,7314,26436.0,958,445.1268849,17909.69743,0,1
8,91.0,7314,26436.0,965,460.2996851,17455.06887,0,0
5,90.0,7314,26436.0,958,445.1268849,17909.69743,0,0
14,91.0,7314,26436.0,965,430.8970111,17573.59676,0,0
14,104.0,7314,26436.0,905,1351.888491,18477.18939,0,1
8,106.0,7314,26436.0,873,749.2099122,18481.85134,0,0
5,109.0,7314,26436.0,870,703.76783,18605.02936,0,0
5,104.0,7314,26436.0,828,872.1979125,18472.68361,0,0
2,108.0,7314,26436.0,903,1132.438777,18873.17274,0,0
8,106.0,7314,26436.0,869,756.5280547,18558.96689,0,0
8,104.0,7314,26436.0,828,943.2151237,18503.16057,0,0
2,104.0,7314,26436.0,804,973.9027444,18962.50395,0,0
2,105.0,7314,26436.0,823,1114.285004,19072.30228,0,0
2,104.0,7314,26436.0,804,973.9027444,18962.50395,0,0
5,104.0,7314,26436.0,811,1275.124271,19260.60299,0,0
11,104.0,7314,26436.0,809,1067.889866,19067.50049,0,0
5,93.0,7314,26436.0,1052,290.3626852,18131.66129,0,0
17,93.0,7314,26436.0,1024,242.4264432,18168.20415,0,1
2,93.0,7314,26436.0,1051,229.7779916,18109.54675,0,1
2,103.0,7314,26436.0,916,423.8856272,15825.97179,0,0
5,94.0,7314,26436.0,1071,769.3661199,15491.64998,0,1
2,92.0,7314,26436.0,1071,769.8969626,15416.26041,0,1
2,94.0,7314,26436.0,1071,753.6990597,15387.54828,0,0
5,91.0,7314,26436.0,1125,1840.249537,14830.28219,0,1
23,91.0,7314,26436.0,1124,1791.294438,14836.05337,0,1
8,93.0,7314,26436.0,1133,1364.124519,15262.73627,0,1
2,93.0,7314,26436.0,1132,1263.419336,15353.41056,0,0
14,96.0,7314,26436.0,964,1218.878416,15391.00346,0,1
8,112.0,7314,26436.0,1128,1180.32878,17216.00998,0,0
5,112.0,7314,26436.0,1128,1161.692968,17281.95339,0,0
5,121.0,7314,26436.0,670,709.1031932,16450.39628,0,0
5,127.0,7314,26436.0,893,724.4971833,17334.88687,0,1
5,127.0,7314,26436.0,893,750.4772543,17221.06622,0,0
8,120.0,7314,26436.0,923,582.1114943,15749.98828,0,1
8,111.0,7314,26436.0,974,1565.036942,17941.84355,0,0
11,121.0,7314,26436.0,828,748.2240528,18261.83547,0,0
2,115.0,7314,26436.0,955,712.3697082,17490.82214,0,1
8,112.0,7314,26436.0,993,1324.471983,17795.97524,0,1
17,112.0,7314,26436.0,993,1292.871838,17745.90214,0,1
5,111.0,7314,26436.0,972,1700.311188,18140.62792,0,0
8,133.0,7314,26436.0,765,1082.521653,16237.18902,0,0
5,135.0,7314,26436.0,772,1066.280165,16576.41173,0,0
2,136.0,7314,26436.0,763,1022.713294,16200.8611,0,0
5,134.0,7314,26436.0,763,1022.713294,16200.8611,0,0
11,110.0,7314,26436.0,977,105.2674638,17979.31939,0,0
14,120.0,7314,26436.0,930,347.172914,18172.39015,0,1
14,110.0,7314,26436.0,968,292.9311133,17077.89325,0,1
14,110.0,7314,26436.0,1049,844.2533523,17652.03027,0,1
2,110.0,7314,26436.0,967,280.7290565,17207.46136,0,1
11,110.0,7314,26436.0,967,301.3687585,17140.12353,0,1
14,110.0,7314,26436.0,954,304.2035484,17438.09261,0,0
5,113.0,7314,26436.0,963,422.8381709,17727.91761,0,1
2,110.0,7314,26436.0,970,519.3998148,18134.60925,0,1
17,110.0,7314,26436.0,965,491.5555303,17491.77949,0,0
